State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,14/11/2014,3000,3050,3025,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,28/11/2014,2900,3050,3000,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,05/12/2014,2900,3000,2950,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,05/01/2014,2850,3700,3450,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,08/01/2014,2200,3500,2900,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,05/02/2014,3300,3600,3400,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,09/02/2014,2850,3400,3100,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,10/02/2014,3300,3300,3300,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,19/03/2014,3600,3711,3650,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,30/03/2014,3350,3904,3400,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,06/04/2014,3875,3875,3875,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,19/04/2014,3600,3800,3700,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,20/04/2014,3700,3700,3700,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,30/04/2014,3600,3750,3700,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,05/05/2014,3750,3800,3750,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,02/08/2014,3100,3250,3200,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,03/08/2014,3300,3500,3400,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,13/08/2014,3100,3200,3150,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,20/08/2014,3100,3300,3100,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,31/08/2014,3300,3300,3300,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,12/11/2014,2700,3000,2800,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,13/11/2014,2900,2950,2900,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,14/11/2014,3000,3100,3000,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,04/12/2014,3000,3000,3000,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,07/12/2014,2500,3100,2900,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,08/12/2014,2875,3011,2976,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,09/01/2014,2301,3650,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,10/01/2014,2380,3641,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,23/01/2014,2350,3651,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,25/01/2014,2410,3675,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,29/01/2014,2500,3680,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,15/02/2014,2431,3835,3100,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,20/02/2014,2601,3875,3100,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,08/03/2014,2650,4130,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,19/03/2014,3000,4311,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,20/03/2014,2850,4310,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,25/03/2014,2810,4255,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,03/04/2014,2901,4265,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,20/05/2014,3800,4250,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,26/05/2014,3850,4201,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,30/05/2014,3850,4360,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,07/06/2014,3501,4150,3900,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,25/06/2014,3400,4000,3700,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,30/06/2014,3250,4150,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,03/07/2014,3401,4250,3900,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,02/08/2014,3350,3810,3700,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,05/08/2014,3050,3501,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,06/08/2014,3050,3540,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,12/08/2014,2800,3300,3100,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,19/08/2014,3300,4210,3900,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,21/08/2014,2801,3450,3200,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,26/08/2014,2800,3551,3350,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,04/09/2014,2850,3500,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,10/09/2014,2800,3249,3100,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,16/10/2014,2300,2640,2500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,08/11/2014,2750,3201,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,20/12/2014,2700,3125,2900,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,23/12/2014,2850,3225,3050,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,26/12/2014,2901,3340,3150,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,30/12/2014,2850,3455,3100,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,09/01/2014,1700,4248,3660,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,15/01/2014,2030,4171,3700,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,16/01/2014,1500,4465,3761,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,31/01/2014,1500,4440,3750,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,04/02/2014,1700,4390,3750,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,12/02/2014,1500,4241,3735,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,15/02/2014,2055,4810,3024,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,17/02/2014,2210,4291,3730,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,11/03/2014,2200,4438,4051,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,14/03/2014,1500,4501,4052,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,25/03/2014,2321,4381,4002,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,07/04/2014,3162,4405,4151,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,11/04/2014,2590,4596,4201,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,22/04/2014,2400,4886,4200,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,10/05/2014,3211,5626,4550,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,26/05/2014,2350,5825,4400,13
"Madhya Pradesh",Sehore,Ashta,Soyabean,Other,FAQ,09/06/2014,2200,6050,4000,13
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,30/04/2014,9000,19150,16500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,15/05/2014,9000,19950,16650,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,20/05/2014,9000,19900,16700,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,22/05/2014,9000,19950,16750,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,23/05/2014,9000,19950,16750,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,24/05/2014,9000,19950,16750,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,03/06/2014,9000,21200,16650,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,09/06/2014,8950,20050,16550,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,13/06/2014,8950,20050,16500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,17/06/2014,8950,20250,16800,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,19/06/2014,8950,20300,16800,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,24/06/2014,9100,21100,17100,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,26/06/2014,9100,21750,17300,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,27/06/2014,9100,21800,17300,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,01/07/2014,10000,22200,17550,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,02/07/2014,10000,22250,17550,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,03/07/2014,10000,22250,17550,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,04/07/2014,10000,22250,17550,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,09/07/2014,9500,25000,18500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,10/07/2014,9500,25050,18500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,14/07/2014,11000,31500,18000,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,18/07/2014,14500,29500,21500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,24/07/2014,15000,30000,24000,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,02/08/2014,15000,30000,24500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,05/08/2014,14500,28000,24000,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,26/08/2014,15100,27500,23900,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,30/08/2014,15200,27500,23850,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,17/09/2014,15000,23500,20500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,20/09/2014,15000,23500,20500,140
Karnataka,"Mangalore(Dakshin Kannad)",Mangalore,Arecanut(Betelnut/Supari),"New Variety",Medium,29/09/2014,15000,23500,20500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,22/01/2014,8100,10200,9500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,05/02/2014,8000,10100,9700,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,21/02/2014,8000,10100,9750,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,24/02/2014,8000,10100,9750,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,26/02/2014,8000,10100,9800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,06/03/2014,8000,10100,9900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,13/03/2014,8000,10100,9800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,14/03/2014,8000,10100,9800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,17/03/2014,8000,10100,9800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,30/03/2014,8000,10200,9950,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,15/04/2014,8000,10700,9980,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,24/04/2014,8000,10700,9950,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,09/05/2014,8000,10800,10000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,16/05/2014,8000,10800,10000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,22/05/2014,8000,10800,10050,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,23/05/2014,8000,10800,10000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,30/05/2014,8000,10800,10000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,31/05/2014,8000,10800,10000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,03/06/2014,8000,10800,10000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,30/06/2014,8000,11200,10000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,30/07/2014,8300,13500,11500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,05/08/2014,8400,13500,11500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,06/08/2014,8400,13500,11500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,27/08/2014,8500,15000,12500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,30/08/2014,8500,15000,12500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),Cqca,Medium,20/09/2014,8600,10000,9200,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,07/01/2014,9500,15000,12700,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,09/01/2014,9500,15000,12700,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,10/01/2014,9800,15500,12730,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,22/01/2014,9800,15500,12700,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,25/01/2014,9800,15500,12700,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,31/01/2014,9800,15700,12750,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,04/02/2014,9800,15700,12750,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,21/02/2014,10000,16200,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,24/02/2014,10000,16500,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,01/03/2014,9900,17000,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,07/03/2014,9900,17200,12850,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,13/03/2014,9900,17000,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,17/03/2014,9900,17000,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,20/03/2014,9900,17200,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,25/03/2014,9900,17700,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,29/03/2014,9950,18000,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,02/04/2014,9500,18400,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,03/04/2014,9500,18800,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,05/04/2014,9500,19200,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,22/04/2014,9500,19300,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,24/04/2014,9500,19100,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,26/04/2014,9500,19200,12800,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,06/05/2014,9500,20000,12950,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,08/05/2014,9500,20000,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,12/05/2014,9500,20000,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,17/05/2014,9500,20000,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,22/05/2014,9500,20200,12950,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,23/05/2014,9500,20200,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,31/05/2014,9500,20200,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,11/06/2014,9500,20200,12950,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,12/06/2014,9500,20200,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,13/06/2014,9500,20200,12950,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,20/06/2014,9500,20500,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,26/06/2014,9500,25000,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,28/06/2014,9500,27000,12900,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,15/07/2014,9600,31000,14000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,19/07/2014,9600,29500,14000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,21/07/2014,9600,30000,15500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,23/07/2014,10300,30000,16000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,26/07/2014,10300,30000,16200,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,30/07/2014,10300,30000,17000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,07/08/2014,10500,27500,18500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,14/08/2014,10600,27500,19000,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,16/08/2014,11000,27500,19500,140
Karnataka,"Mangalore(Dakshin Kannad)",Puttur,Arecanut(Betelnut/Supari),"New Variety",Medium,27/08/2014,11000,27500,19500,140
